"","play_id","game_id","home_team","away_team","posteam","posteam_type","defteam","posteam_score","defteam_score","score_differential","posteam_score_post","defteam_score_post","score_differential_post","desc","game_date","qtr","game_seconds_remaining","play_type","yards_gained","total_yards_gained","play_num","avg_yds_per_play","run","pass","total_run_yards","total_pass_yards","num_runs","num_passes","run_yards_gained","pass_yards_gained","run_greater_than_2yds","pass_greater_than_2yds","num_runs_greater_than_2yds","num_passes_greater_than_2yds","prop_runs_greater_than_2_yards","prop_passes_greater_than_2_yards","avg_yards_per_run","avg_yards_per_pass","completion_percentage","two_point_conv_result","two_point_conversion_prob","two_point_attempt","defensive_two_point_attempt","defensive_two_point_conv","kicker_player_name","kicker_player_id","blocked_player_id","blocked_player_name","extra_point_result","extra_point_prob","extra_point_attempt","defensive_extra_point_attempt","defensive_extra_point_conv","wp","def_wp","home_wp","away_wp","wpa","home_wp_post","away_wp_post","ydsnet","ep","epa","shotgun","qb_dropback","team_favorite_id","spread_favorite","over_under_line","stadium","stadium_neutral","weather_temperature","weather_wind_mph","weather_humidity","weather_detail","pass_location","run_location"
"85",4537,2010111407,"DEN","KC","KC","away","DEN",29,48,-19,29,48,-19,"TWO-POINT CONVERSION ATTEMPT. M.Cassel pass to D.Bowe is incomplete. ATTEMPT FAILS.",2010-11-14,4,10,"pass",0,484,81,5.97530864197531,0,1,51,469,22,59,0,0,0,0,10,31,0.454545454545455,0.525423728813559,2.31818181818182,7.94915254237288,0.661016949152542,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,2.14915362782811e-06,0.999997850846372,0.999997850846372,2.14915362782811e-06,0.00103863223583868,0.998959218610533,0.00104078138946651,69,0.947,-0.947,0,1,"KC",-1,44.5,"Sports Authority Field at Mile High",FALSE,43,6,"34","",NA,NA
"86",3860,2010111409,"ARI","SEA","ARI","home","SEA",16,29,-13,18,29,-11,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. D.Anderson pass to L.Fitzgerald is complete. ATTEMPT SUCCEEDS.",2010-11-14,4,472,"pass",2,269,51,5.27450980392157,0,1,41,255,14,37,0,2,0,0,6,14,0.428571428571429,0.378378378378378,2.92857142857143,6.89189189189189,0.648648648648649,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.0854425353959732,0.914557464604027,0.0854425353959732,0.914557464604027,-0.0218260127466302,0.0636165226493429,0.936383477350657,79,0.947,1.053,0,1,"ARI",-4,41.5,"University of Phoenix Stadium",FALSE,72,0,"","DOME",NA,NA
"87",3931,2010111411,"PIT","NE","PIT","home","NE",16,29,-13,18,29,-11,"(Run formation) TWO-POINT CONVERSION ATTEMPT. M.Moore rushes up the middle. ATTEMPT SUCCEEDS.",2010-11-14,4,404,"run",2,282,58,4.86206896551724,1,0,78,239,17,41,2,0,0,0,11,20,0.647058823529412,0.48780487804878,4.58823529411765,5.82926829268293,0.609756097560976,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.0740721176648153,0.925927882335185,0.0740721176648153,0.925927882335185,0.0174285673032919,0.0915006849681073,0.908499315031893,53,0.947,1.053,0,0,"PIT",-4.5,45,"Heinz Field",FALSE,50,8,"86","Rain",NA,NA
"88",4262,2010111411,"PIT","NE","PIT","home","NE",24,36,-12,26,36,-10,"TWO-POINT CONVERSION ATTEMPT. M.Moore rushes right guard. ATTEMPT SUCCEEDS.",2010-11-14,4,179,"run",2,364,64,5.6875,1,0,80,319,18,46,2,0,0,0,11,24,0.611111111111111,0.521739130434783,4.44444444444444,6.93478260869565,0.630434782608696,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.0411659805409866,0.958834019459013,0.0411659805409866,0.958834019459013,0.0124350896496391,0.0536010701906258,0.946398929809374,80,0.947,1.053,0,0,"PIT",-4.5,45,"Heinz Field",FALSE,50,8,"86","Rain",NA,NA
"89",3786,2010112110,"STL","ATL","ATL","away","STL",32,17,15,34,17,17,"TWO-POINT CONVERSION ATTEMPT. M.Ryan pass to R.White is complete. ATTEMPT SUCCEEDS.",2010-11-21,4,112,"pass",2,393,71,5.53521126760563,0,1,138,255,31,40,0,2,0,0,15,22,0.483870967741935,0.55,4.45161290322581,6.375,0.675,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.994756280975469,0.00524371902453091,0.00524371902453091,0.994756280975469,0.000514146395847903,0.00472957262868301,0.995270427371317,45,0.947,1.053,0,1,"ATL",-3.5,43.5,"Edward Jones Dome",FALSE,72,0,"","DOME",NA,NA
"90",3578,2010112113,"PHI","NYG","PHI","home","NYG",22,17,5,24,17,7,"TWO-POINT CONVERSION ATTEMPT. M.Vick pass to J.Avant is complete. ATTEMPT SUCCEEDS.",2010-11-21,4,265,"pass",2,347,62,5.59677419354839,0,1,101,260,20,42,0,2,0,0,10,20,0.5,0.476190476190476,5.05,6.19047619047619,0.666666666666667,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.800198010761651,0.199801989238349,0.800198010761651,0.199801989238349,0.0315135887890361,0.831711599550687,0.168288400449313,90,0.947,1.053,0,1,"PHI",-3.5,48,"Lincoln Financial Field",FALSE,45,7,"68","",NA,NA
"91",2799,2010112800,"NYG","JAC","NYG","home","JAC",15,17,-2,17,17,0,"TWO-POINT CONVERSION ATTEMPT. A.Bradshaw rushes left tackle. ATTEMPT SUCCEEDS.",2010-11-28,4,822,"run",2,291,39,7.46153846153846,1,0,115,176,20,19,2,0,0,0,12,12,0.6,0.631578947368421,5.75,9.26315789473684,0.631578947368421,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.436091405308203,0.563908594691797,0.436091405308203,0.563908594691797,0.0694346564276043,0.505526061735807,0.494473938264193,88,0.947,1.053,0,0,"NYG",-7.5,44,"MetLife Stadium",FALSE,43,6,"43","",NA,NA
"92",3742,2010112810,"DEN","STL","DEN","home","STL",26,36,-10,26,36,-10,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. K.Orton pass to J.Gaffney is incomplete. ATTEMPT FAILS.",2010-11-28,4,290,"pass",0,396,51,7.76470588235294,0,1,122,285,17,34,0,0,0,0,14,17,0.823529411764706,0.5,7.17647058823529,8.38235294117647,0.676470588235294,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.10478232681841,0.89521767318159,0.10478232681841,0.89521767318159,-0.0188937342872213,0.085888592531189,0.914111407468811,50,0.947,-0.947,0,1,"DEN",-3,45,"Sports Authority Field at Mile High",FALSE,45,1,"23","",NA,NA
"93",3534,2010120508,"CIN","NO","CIN","home","NO",25,27,-2,27,27,0,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. C.Palmer pass to J.Gresham is complete. ATTEMPT SUCCEEDS.",2010-12-05,4,488,"pass",2,300,57,5.26315789473684,0,1,94,224,25,32,0,2,0,0,15,19,0.6,0.59375,3.76,7,0.75,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.459611570300732,0.540388429699268,0.459611570300732,0.540388429699268,0.0423559791263313,0.501967549427063,0.498032450572937,59,0.947,1.053,0,1,"NO",-7,45.5,"Paul Brown Stadium",FALSE,32,1,"68","",NA,NA
"94",3536,2010120510,"IND","DAL","DAL","away","IND",31,27,4,33,27,6,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. J.Kitna pass to R.Williams is complete. ATTEMPT SUCCEEDS.",2010-12-05,4,158,"pass",2,354,65,5.44615384615385,0,1,202,168,39,26,0,2,0,0,25,15,0.641025641025641,0.576923076923077,5.17948717948718,6.46153846153846,0.769230769230769,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.805445070530433,0.194554929469567,0.194554929469567,0.805445070530433,0.0312414096283793,0.163313519841188,0.836686480158812,81,0.947,1.053,0,1,"IND",-5.5,48,"Lucas Oil Stadium",FALSE,72,0,"","DOME",NA,NA
"95",3220,2010121204,"WAS","TB","TB","away","WAS",15,10,5,17,10,7,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. J.Freeman rushes left guard. ATTEMPT SUCCEEDS.",2010-12-12,4,227,"run",2,369,51,7.23529411764706,1,0,107,266,25,26,2,0,0,0,13,15,0.52,0.576923076923077,4.28,10.2307692307692,0.615384615384615,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.816674785883854,0.183325214116146,0.183325214116146,0.816674785883854,0.0305033216691547,0.152821892446991,0.847178107553009,80,0.947,1.053,0,0,"TB",-1.5,41.5,"FedEx Field",FALSE,43,5,"96","",NA,NA
"96",4302,2010121300,"HOU","BAL","HOU","home","BAL",26,28,-2,28,28,0,"TWO-POINT CONVERSION ATTEMPT. M.Schaub pass to J.Jones is complete. ATTEMPT SUCCEEDS.",2010-12-13,4,21,"pass",2,491,84,5.84523809523809,0,1,111,395,22,62,0,2,0,0,17,30,0.772727272727273,0.483870967741935,5.04545454545455,6.37096774193548,0.564516129032258,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.175001477579102,0.824998522420898,0.175001477579102,0.824998522420898,0.0744404215966215,0.249441899175723,0.750558100824277,95,0.947,1.053,0,1,"BAL",-3,47,"Reliant Stadium",FALSE,72,0,"","DOME",NA,NA
"97",3161,2010121907,"CAR","ARI","ARI","away","CAR",9,19,-10,9,19,-10,"TWO-POINT CONVERSION ATTEMPT. T.Hightower rushes up the middle. ATTEMPT FAILS.",2010-12-19,4,341,"run",0,171,49,3.48979591836735,1,0,43,149,18,31,0,0,0,0,9,13,0.5,0.419354838709677,2.38888888888889,4.80645161290323,0.612903225806452,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.116653003927233,0.883346996072767,0.883346996072767,0.116653003927233,-0.0191708692479014,0.902517865320669,0.0974821346793312,74,0.947,-0.947,0,0,"CAR",-2.5,37.5,"Bank of America Stadium",FALSE,42,6,"57","",NA,NA
"98",3381,2010121905,"DAL","WAS","WAS","away","DAL",20,30,-10,22,30,-8,"TWO-POINT CONVERSION ATTEMPT. R.Grossman pass to C.Cooley is complete. ATTEMPT SUCCEEDS.",2010-12-19,4,824,"pass",2,262,44,5.95454545454545,0,1,43,238,12,32,0,2,0,0,8,15,0.666666666666667,0.46875,3.58333333333333,7.4375,0.65625,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.161747453228386,0.838252546771614,0.838252546771614,0.161747453228386,0.0371731352433552,0.801079411528258,0.198920588471742,78,0.947,1.053,0,1,"DAL",-9.5,44.5,"Cowboys Stadium",FALSE,51,0,"","",NA,NA
"99",3740,2010121905,"DAL","WAS","WAS","away","DAL",28,30,-2,30,30,0,"TWO-POINT CONVERSION ATTEMPT. R.Grossman pass to M.Sellers is complete. ATTEMPT SUCCEEDS.",2010-12-19,4,457,"pass",2,320,53,6.0377358490566,0,1,56,283,14,39,0,2,0,0,10,20,0.714285714285714,0.512820512820513,4,7.25641025641026,0.692307692307692,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.434138685683886,0.565861314316114,0.565861314316114,0.434138685683886,0.0487111459664431,0.517150168349671,0.482849831650329,56,0.947,1.053,0,1,"DAL",-9.5,44.5,"Cowboys Stadium",FALSE,51,0,"","",NA,NA
"100",3475,2010121910,"SEA","ATL","SEA","home","ATL",16,33,-17,18,33,-15,"TWO-POINT CONVERSION ATTEMPT. C.Whitehurst pass to B.Obomanu is complete. ATTEMPT SUCCEEDS.",2010-12-19,4,509,"pass",2,213,46,4.6304347826087,0,1,83,134,18,28,0,2,0,0,12,14,0.666666666666667,0.5,4.61111111111111,4.78571428571429,0.642857142857143,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.0438348531595448,0.956165146840455,0.0438348531595448,0.956165146840455,0.0107127189476853,0.05454757210723,0.94545242789277,88,0.947,1.053,0,1,"ATL",-6,46.5,"CenturyLink Field",FALSE,45,2,"","",NA,NA
"101",2869,2010122605,"TB","SEA","SEA","away","TB",13,31,-18,15,31,-16,"TWO-POINT CONVERSION ATTEMPT. C.Whitehurst pass to B.Obomanu is complete. ATTEMPT SUCCEEDS.",2010-12-26,4,614,"pass",2,156,47,3.31914893617021,0,1,86,76,24,23,0,2,0,0,11,10,0.458333333333333,0.434782608695652,3.58333333333333,3.30434782608696,0.695652173913043,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.0456814315765398,0.95431856842346,0.95431856842346,0.0456814315765398,0.00784752557573246,0.946471042847728,0.0535289571522722,54,0.947,1.053,0,1,"TB",-6,43.5,"Raymond James Stadium",FALSE,51,1,"56","",NA,NA
"102",3494,2011010203,"CLE","PIT","CLE","home","PIT",9,41,-32,9,41,-32,"TWO-POINT CONVERSION ATTEMPT. S.Wallace pass to B.Watson is incomplete. ATTEMPT FAILS.",2011-01-02,4,393,"pass",0,203,55,3.69090909090909,0,1,39,192,15,40,0,0,0,0,6,16,0.4,0.4,2.6,4.8,0.65,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,9.15183463043758e-05,0.999908481653696,9.15183463043758e-05,0.999908481653696,-7.37866688550362e-05,1.77316774493397e-05,0.999982268322551,88,0.947,-0.947,0,1,"PIT",-6.5,38,"FirstEnergy Stadium",FALSE,25,1,"51","",NA,NA
"103",1917,2011091100,"BAL","PIT","BAL","home","PIT",27,7,20,29,7,22,"TWO-POINT CONVERSION ATTEMPT. S.Koch rushes up the middle. ATTEMPT SUCCEEDS.",2011-09-11,3,1779,"run",2,285,34,8.38235294117647,1,0,105,180,15,19,2,0,0,0,10,10,0.666666666666667,0.526315789473684,7,9.47368421052632,0.631578947368421,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.969890326513072,0.0301096734869276,0.969890326513072,0.0301096734869276,0.00262113016335497,0.972511456676427,0.0274885433235726,18,0.947,1.053,0,0,"BAL",-1.5,37,"M&T Bank Stadium",FALSE,75,2,"71","Rain",NA,NA
"104",3629,2011091805,"WAS","ARI","WAS","home","ARI",19,21,-2,19,21,-2,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. R.Grossman pass to S.Moss is incomplete. ATTEMPT FAILS.",2011-09-18,4,317,"pass",0,412,68,6.05882352941176,0,1,166,254,29,39,0,0,0,0,22,19,0.758620689655172,0.487179487179487,5.72413793103448,6.51282051282051,0.641025641025641,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.434015790026422,0.565984209973577,0.434015790026422,0.565984209973577,-0.0575622951012645,0.376453494925158,0.623546505074842,73,0.947,-0.947,0,1,"WAS",-4.5,45,"FedEx Field",FALSE,66,7,"71","",NA,NA
"105",3505,2011091811,"NE","SD","NE","home","SD",26,14,12,28,14,14,"shotgun TWO-POINT CONVERSION ATTEMPT. D.Woodhead rushes up the middle. ATTEMPT SUCCEEDS.",2011-09-18,4,520,"run",2,430,57,7.54385964912281,1,0,62,381,18,39,2,0,0,0,13,28,0.722222222222222,0.717948717948718,3.44444444444444,9.76923076923077,0.794871794871795,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.914059035388091,0.085940964611909,0.914059035388091,0.085940964611909,0.0167121707708729,0.930771206158964,0.0692287938410361,61,0.947,1.053,0,0,"NE",-7,53.5,"Gillette Stadium",FALSE,63,12,"","",NA,NA
"106",2654,2011091812,"DEN","CIN","CIN","away","DEN",12,17,-5,12,17,-5,"TWO-POINT CONVERSION ATTEMPT. A.Dalton pass to J.Simpson is incomplete. ATTEMPT FAILS.",2011-09-18,3,1116,"pass",0,228,36,6.33333333333333,0,1,45,183,11,25,0,0,0,0,6,16,0.545454545454545,0.64,4.09090909090909,7.32,0.76,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.335671542554195,0.664328457445805,0.664328457445805,0.335671542554195,-0.0118205533842039,0.676149010830009,0.323850989169991,72,0.947,-0.947,0,1,"DEN",-3,41,"Sports Authority Field at Mile High",FALSE,73,6,"27","",NA,NA
"107",3446,2011092500,"CAR","JAC","CAR","home","JAC",14,10,4,16,10,6,"TWO-POINT CONVERSION ATTEMPT. C.Newton pass to G.Olsen is complete. ATTEMPT SUCCEEDS. The Replay Assistant challenged the pass completion ruling, and the play was Upheld.",2011-09-25,4,260,"pass",2,241,58,4.1551724137931,0,1,81,160,23,35,0,2,0,0,12,15,0.521739130434783,0.428571428571429,3.52173913043478,4.57142857142857,0.542857142857143,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.750902943167112,0.249097056832888,0.750902943167112,0.249097056832888,0.0417491770850006,0.792652120252113,0.207347879747887,55,0.947,1.053,0,1,"CAR",-3.5,43.5,"Bank of America Stadium",FALSE,75,4,"87","Rain",NA,NA
"108",3445,2011092501,"NO","HOU","NO","home","HOU",30,26,4,32,26,6,"TWO-POINT CONVERSION ATTEMPT. D.Brees pass to L.Moore is complete. ATTEMPT SUCCEEDS.",2011-09-25,4,430,"pass",2,374,56,6.67857142857143,0,1,85,305,16,40,0,2,0,0,9,22,0.5625,0.55,5.3125,7.625,0.8,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.70325653322687,0.29674346677313,0.70325653322687,0.29674346677313,0.0500356627383762,0.753292195965246,0.246707804034754,47,0.947,1.053,0,1,"NO",-4,51,"Louisiana Superdome",FALSE,72,0,"","DOME",NA,NA
"109",3998,2011092501,"NO","HOU","NO","home","HOU",38,33,5,40,33,7,"TWO-POINT CONVERSION ATTEMPT. D.Brees pass to L.Moore is complete. ATTEMPT SUCCEEDS.",2011-09-25,4,162,"pass",2,456,65,7.01538461538462,0,1,98,374,17,48,0,2,0,0,10,26,0.588235294117647,0.541666666666667,5.76470588235294,7.79166666666667,0.770833333333333,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.847348916448164,0.152651083551836,0.847348916448164,0.152651083551836,0.0306238758478845,0.877972792296048,0.122027207703952,93,0.947,1.053,0,1,"NO",-4,51,"Louisiana Superdome",FALSE,72,0,"","DOME",NA,NA
"110",3166,2011092505,"PHI","NYG","NYG","away","PHI",20,16,4,22,16,6,"(Run formation) TWO-POINT CONVERSION ATTEMPT. B.Jacobs rushes right end. ATTEMPT SUCCEEDS. The Replay Assistant challenged the runner broke the plane ruling, and the play was Upheld.",2011-09-25,4,487,"run",2,288,39,7.38461538461539,1,0,104,206,17,22,2,0,0,0,10,9,0.588235294117647,0.409090909090909,6.11764705882353,9.36363636363636,0.681818181818182,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.712469263132055,0.287530736867945,0.287530736867945,0.712469263132055,0.0385507752673315,0.248979961600613,0.751020038399387,54,0.947,1.053,0,0,"PHI",-8,46.5,"Lincoln Financial Field",FALSE,79,5,"79","",NA,NA
"111",4212,2011100205,"CHI","CAR","CAR","away","CHI",29,32,-3,29,32,-3,"TWO-POINT CONVERSION ATTEMPT. C.Newton pass to L.Naanee is incomplete. ATTEMPT FAILS.",2011-10-02,4,4,"pass",0,543,72,7.54166666666667,0,1,169,374,26,46,0,0,0,0,17,24,0.653846153846154,0.521739130434783,6.5,8.1304347826087,0.630434782608696,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.117892486238851,0.882107513761149,0.882107513761149,0.117892486238851,0.0010496346039932,0.881057879157156,0.118942120842844,77,0.947,-0.947,0,1,"CHI",-7,42,"Soldier Field",FALSE,60,8,"50","",NA,NA
"112",4157,2011100212,"OAK","NE","OAK","home","NE",19,31,-12,19,31,-12,"TWO-POINT CONVERSION ATTEMPT. J.Campbell pass to C.Schilens is incomplete. ATTEMPT FAILS.",2011-10-02,4,28,"pass",0,504,67,7.52238805970149,0,1,160,344,27,40,0,0,0,0,16,21,0.592592592592593,0.525,5.92592592592593,8.6,0.7,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.0262103470717024,0.973789652928298,0.0262103470717024,0.973789652928298,-0.0175043422992904,0.00870600477241201,0.991293995227588,99,0.947,-0.947,0,1,"NE",-6.5,55.5,"Oakland Coliseum",FALSE,71,6,"50","",NA,NA
"113",3518,2011100211,"GB","DEN","DEN","away","GB",23,48,-25,23,48,-25,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. K.Moreno rushes up the middle. ATTEMPT FAILS.",2011-10-02,4,182,"run",0,380,53,7.16981132075472,1,0,121,267,22,31,0,0,0,0,14,19,0.636363636363636,0.612903225806452,5.5,8.61290322580645,0.774193548387097,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.000973872459572388,0.999026127540428,0.999026127540428,0.000973872459572388,-0.000477513703086817,0.999503641243514,0.000496358756485571,78,0.947,-0.947,0,0,"GB",-12,46.5,"Lambeau Field",FALSE,68,1,"37","",NA,NA
"114",2026,2011100901,"HOU","OAK","OAK","away","HOU",9,14,-5,9,14,-5,"TWO-POINT CONVERSION ATTEMPT. J.Campbell pass to D.Moore is incomplete. ATTEMPT FAILS.",2011-10-09,2,1869,"pass",0,119,27,4.40740740740741,0,1,11,110,7,20,0,0,0,0,2,8,0.285714285714286,0.4,1.57142857142857,5.5,0.65,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.370932407837306,0.629067592162694,0.629067592162694,0.370932407837306,-0.0562714919127039,0.685339084075398,0.314660915924602,75,0.947,-0.947,0,1,"HOU",-4.5,48.5,"Reliant Stadium",FALSE,76,6,"","DOME (Open Roof)",NA,NA
"115",3538,2011100904,"NYG","SEA","NYG","home","SEA",20,19,1,22,19,3,"TWO-POINT CONVERSION ATTEMPT. A.Bradshaw rushes left guard. ATTEMPT SUCCEEDS.",2011-10-09,4,757,"run",2,276,47,5.87234042553191,1,0,44,257,21,26,2,0,0,0,7,15,0.333333333333333,0.576923076923077,2.0952380952381,9.88461538461539,0.730769230769231,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.546097551351379,0.453902448648621,0.546097551351379,0.453902448648621,0.0690276569759192,0.615125208327298,0.384874791672702,65,0.947,1.053,0,0,"NYG",-10,43.5,"MetLife Stadium",FALSE,81,4,"42","",NA,NA
"116",3187,2011100910,"DEN","SD","DEN","home","SD",15,26,-11,17,26,-9,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. W.McGahee rushes up the middle. ATTEMPT SUCCEEDS.",2011-10-09,4,395,"run",2,186,39,4.76923076923077,1,0,152,34,21,18,2,0,0,0,14,5,0.666666666666667,0.277777777777778,7.23809523809524,1.88888888888889,0.444444444444444,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.104970657223898,0.895029342776102,0.104970657223898,0.895029342776102,0.0247618081312742,0.129732465355172,0.870267534644828,51,0.947,1.053,0,0,"LAC",-3.5,46.5,"Sports Authority Field at Mile High",FALSE,54,6,"45","",NA,NA
"117",3425,2011100910,"DEN","SD","DEN","home","SD",23,26,-3,23,26,-3,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. T.Tebow pass to B.Lloyd is incomplete. ATTEMPT FAILS.",2011-10-09,4,199,"pass",0,227,43,5.27906976744186,0,1,165,62,23,20,0,0,0,0,16,6,0.695652173913043,0.3,7.17391304347826,3.1,0.5,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.378378264434063,0.621621735565937,0.378378264434063,0.621621735565937,-0.0778471991583849,0.300531065275678,0.699468934724322,41,0.947,-0.947,0,1,"LAC",-3.5,46.5,"Sports Authority Field at Mile High",FALSE,54,6,"45","",NA,NA
"118",2420,2011100911,"ATL","GB","GB","away","ATL",15,14,1,15,14,1,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. A.Rodgers pass to J.Finley is incomplete. ATTEMPT FAILS.",2011-10-09,3,1122,"pass",0,277,40,6.925,0,1,42,254,11,29,0,0,0,0,5,16,0.454545454545455,0.551724137931034,3.81818181818182,8.75862068965517,0.724137931034483,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.542723267572817,0.457276732427183,0.457276732427183,0.542723267572817,-0.00330526523930108,0.460581997666484,0.539418002333516,70,0.947,-0.947,0,1,"GB",-6.5,53,"Georgia Dome",FALSE,72,0,"","DOME",NA,NA
"119",3673,2011101604,"DET","SF","DET","home","SF",19,15,4,19,15,4,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. M.Stafford pass to C.Johnson is incomplete. ATTEMPT FAILS.",2011-10-16,4,828,"pass",0,258,57,4.52631578947368,0,1,64,217,16,41,0,0,0,0,7,20,0.4375,0.48780487804878,4,5.29268292682927,0.658536585365854,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.656023132001074,0.343976867998926,0.656023132001074,0.343976867998926,-0.0261540576276769,0.629869074373397,0.370130925626603,49,0.947,-0.947,0,1,"DET",-5,45,"Ford Field",FALSE,72,0,"","DOME",NA,NA
"120",2895,2011102300,"MIA","DEN","MIA","home","DEN",12,0,12,12,0,12,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. M.Moore pass to B.Marshall is incomplete. ATTEMPT FAILS.",2011-10-23,4,894,"pass",0,185,49,3.77551020408163,0,1,71,128,20,29,0,0,0,0,11,16,0.55,0.551724137931034,3.55,4.41379310344828,0.724137931034483,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.891860436298166,0.108139563701834,0.891860436298166,0.108139563701834,-0.00950273009912306,0.882357706199043,0.117642293800957,72,0.947,-0.947,0,1,"DEN",-1,41.5,"Sun Life Stadium",FALSE,79,9,"57","",NA,NA
"121",4193,2011102300,"MIA","DEN","DEN","away","MIA",13,15,-2,15,15,0,"(Pass formation) TWO-POINT CONVERSION ATTEMPT. T.Tebow rushes right tackle. ATTEMPT SUCCEEDS. MIA-J.Odrick was injured during the play. His return is Questionable.",2011-10-23,4,17,"run",2,306,68,4.5,1,0,178,161,35,33,2,0,0,0,23,12,0.657142857142857,0.363636363636364,5.08571428571429,4.87878787878788,0.575757575757576,"1",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.152441736403014,0.847558263596986,0.847558263596986,0.152441736403014,0.0911283679786113,0.756429895618374,0.243570104381626,56,0.947,1.053,0,0,"DEN",-1,41.5,"Sun Life Stadium",FALSE,79,9,"57","",NA,NA
"122",3471,2011102305,"TB","CHI","TB","home","CHI",11,21,-10,11,21,-10,"TWO-POINT CONVERSION ATTEMPT. J.Freeman pass to M.Williams is incomplete. ATTEMPT FAILS.",2011-10-23,4,738,"pass",0,194,51,3.80392156862745,0,1,30,178,11,40,0,0,0,0,5,18,0.454545454545455,0.45,2.72727272727273,4.45,0.65,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.158621757256091,0.841378242743909,0.158621757256091,0.841378242743909,-0.0105267591078082,0.148094998148283,0.851905001851717,21,0.947,-0.947,0,1,"CHI",-2,44,"Wembley Stadium",TRUE,67,15,"54","",NA,NA
"123",4125,2011102307,"ARI","PIT","ARI","home","PIT",20,32,-12,20,32,-12,"TWO-POINT CONVERSION ATTEMPT. K.Kolb pass to J.King is incomplete. ATTEMPT FAILS.",2011-10-23,4,233,"pass",0,330,55,6,0,1,73,272,19,36,0,0,0,0,11,16,0.578947368421053,0.444444444444444,3.84210526315789,7.55555555555556,0.611111111111111,"0",0.4735,1,0,0,NA,NA,NA,NA,NA,0,0,0,0,0.0537136819867964,0.946286318013204,0.0537136819867964,0.946286318013204,-0.0119850747622352,0.0417286072245612,0.958271392775439,71,0.947,-0.947,0,1,"PIT",-4.5,46.5,"University of Phoenix Stadium",FALSE,72,0,"","DOME",NA,NA
